source_notice_id,candidate_notice_id,buyer_key_type,buyer_key,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used
19-17058,23-174149,RAW_SIRET,SIRET:23440003400026,2019-02-03,2023-12-16,58.37713534822601,2024-01-23,1.2483574244415243,0.791940429259746,0.0028148274190244677,0.4,1.0,0.41897029691159504,False,False,1,0.04068076559315437,4,POTENTIAL,window_6m,0.3230216936565234
19-174412,24-66729,NAME_FALLBACK,NAME:semitan,2019-11-22,2024-06-07,54.50065703022339,2024-07-30,1.7411300919842312,0.7098116513359615,0.18644433440126268,0.2,0.6,0.3627084298744323,False,False,1,0.101985696628703,5,MEDIUM,window_6m,0.3230216936565234
19-174440,23-8217,NAME_FALLBACK,NAME:sdis49,2019-11-21,2023-01-19,37.943495400788436,2023-01-07,0.39421813403416556,0.9342969776609724,0.09016220409030373,0.2,0.6,0.3851310158468494,False,False,1,0.07503161516812407,3,MEDIUM,window_6m,0.3230216936565234
19-175998,21-90254,NAME_FALLBACK,NAME:communaute communes parthenay-gatine,2019-11-24,2021-06-30,19.185282522996058,2021-07-23,0.7555847568988173,0.8740692071835304,0.39407715395694504,0.0,0.6,0.41644430568081336,False,False,1,0.2423171628127851,3,MEDIUM,window_6m,0.3230216936565234
19-180395,23-161829,NAME_FALLBACK,NAME:e-collectivites vendee,2019-12-04,2023-11-19,47.50328515111695,2024-05-13,5.781865965834428,0.036355672360928626,0.8873811373933336,0.0,0.6,0.37967231617789887,False,True,1,0.37967231617789887,1,MEDIUM,window_6m,0.3230216936565234
19-181393,24-57038,RAW_SIRET,SIRET:22850001300658,2019-12-06,2024-05-17,53.350854139290405,2024-04-24,0.7555847568988173,0.8740692071835304,0.22314998276233522,0.1,1.0,0.4266197957626999,True,False,1,0.04106438896189224,3,POTENTIAL,window_6m,0.3230216936565234
19-18263,23-56040,RAW_SIRET,SIRET:22720002900014,2019-02-06,2023-04-26,50.59132720105124,2023-09-28,5.091984231274639,0.1513359614542269,0.9999999999999999,0.2,1.0,0.5478339903635566,False,False,1,0.09174965354077691,3,HIGH,window_6m,0.3230216936565234
19-184042,20-68622,NAME_FALLBACK,NAME:commune de nantes,2019-12-12,2020-05-27,5.486202365308804,2020-06-12,0.5256241787122208,0.9123959702146298,0.108858705899827,0.1,0.6,0.3561995396185969,True,False,1,0.09523180350190402,7,MEDIUM,window_6m,0.3230216936565234
19-187630,23-43183,RAW_SIRET,SIRET:22850001300658,2019-12-19,2023-04-02,39.42181340341656,2023-04-18,0.5256241787122208,0.9123959702146298,0.022617971922574052,0.0,1.0,0.33601528272655834,False,False,1,0.0012566151915983648,4,POTENTIAL,window_6m,0.3230216936565234
19-189603,20-91517,NAME_FALLBACK,NAME:nantes metropole,2019-12-22,2020-07-19,6.898817345597897,2020-06-22,0.8869908015768725,0.8521681997371879,0.24688432430375304,0.0,0.6,0.3594515634406105,False,False,1,0.030422816618206228,23,POTENTIAL,window_6m,0.3230216936565234
19-189628,20-66643,NAME_FALLBACK,NAME:nantes metropole,2019-12-20,2020-05-22,5.059132720105125,2020-06-20,0.9526938239159001,0.8412176960140166,0.13246754862700577,0.1,0.6,0.3466680660229562,True,False,1,0.002793763032058749,24,POTENTIAL,window_6m,0.3230216936565234
19-190057,22-17364,NAME_FALLBACK,NAME:sdis 44,2019-12-22,2022-02-04,25.45992115637319,2021-12-22,1.445466491458607,0.7590889180902322,0.24349992473601637,0.0,0.6,0.33499720318016374,False,True,1,0.057490144546649136,2,MEDIUM,window_6m,0.3230216936565234
19-191665,23-144303,NAME_FALLBACK,NAME:nantes metropole,2019-12-26,2023-10-20,45.795006570302235,2023-12-26,2.2010512483574245,0.6331581252737626,0.17971815186226947,0.2,0.6,0.34119088447023493,False,True,1,0.016972041176041286,10,POTENTIAL,window_6m,0.3230216936565234
19-25237,19-184042,NAME_FALLBACK,NAME:commune de nantes,2019-02-17,2019-12-12,9.789750328515112,2019-08-17,3.843626806833114,0.35939553219448095,0.8685094012402481,1.0,0.6,0.7538271734827071,False,False,1,0.4458579401009092,6,HIGH,window_6m,0.3230216936565234
19-28845,23-23775,NAME_FALLBACK,NAME:departement de la mayenne,2019-02-21,2023-02-20,47.96320630749014,2023-02-21,0.0328515111695138,0.9945247481384144,0.008243099686092957,0.1,0.6,0.34151627192473616,True,False,1,0.05737625930792817,3,MEDIUM,window_6m,0.3230216936565234
19-30217,19-101998,NAME_FALLBACK,NAME:mairie de coueron,2019-02-25,2019-07-04,4.23784494086728,2019-08-25,1.7082785808147174,0.7152869031975471,0.7967623665109215,0.1,0.6,0.5476885540782093,True,False,1,0.24314319844353105,3,HIGH,window_6m,0.3230216936565234
19-35540,23-106776,RAW_SIRET,SIRET:22490001900015,2019-03-08,2023-07-27,52.6281208935611,2023-08-02,0.19710906701708278,0.9671484888304862,0.29915005601224537,0.0,1.0,0.4464896418119074,False,False,1,0.18906049603537256,3,MEDIUM,window_6m,0.3230216936565234
19-35566,23-23753,NAME_FALLBACK,NAME:angers loire metropole,2019-03-07,2023-03-08,48.02890932982917,2023-03-07,0.0328515111695138,0.9945247481384144,0.05837611205384337,0.4,0.6,0.4490628262534488,False,False,1,0.05110950742925102,3,MEDIUM,window_6m,0.3230216936565234
19-36958,23-144303,NAME_FALLBACK,NAME:nantes metropole,2019-03-14,2023-10-20,55.22339027595269,2023-08-25,1.8396846254927726,0.6933858957512046,0.15746248236931742,0.2,0.6,0.3484583427670622,False,True,1,0.011723052946865264,12,POTENTIAL,window_6m,0.3230216936565234
19-39750,23-6460,RAW_SIRET,SIRET:77560485300041,2019-03-16,2023-01-13,45.959264126149804,2022-12-13,1.0183968462549278,0.8302671922908453,0.0374458314806331,0.2,1.0,0.38067283909093297,False,False,1,0.38067283909093297,1,MEDIUM,window_6m,0.3230216936565234
19-41587,19-54274,NAME_FALLBACK,NAME:sdis 44,2019-03-18,2019-04-04,0.5584756898817346,2019-09-18,5.486202365308804,0.08563293911519931,1.0000000000000002,0.1,0.6,0.46140823477879983,True,False,1,0.14181605307780987,6,MEDIUM,window_6m,0.3230216936565234
19-43671,23-40733,NAME_FALLBACK,NAME:universite de nantes,2019-03-20,2023-03-29,48.29172141918528,2023-05-16,1.5768725361366622,0.7371879106438897,0.1950228242364921,0.2,0.6,0.37255496614374467,False,True,1,0.03561196228311281,3,POTENTIAL,window_6m,0.3230216936565234
19-43954,19-158679,NAME_FALLBACK,NAME:nantes metropole,2019-03-21,2019-10-18,6.931668856767411,2019-09-21,0.8869908015768725,0.8521681997371879,0.2708948367020695,0.1,0.6,0.3978552427800213,True,False,1,0.024216375489161446,23,POTENTIAL,window_6m,0.3230216936565234
19-48030,23-43054,RAW_SIRET,SIRET:22490001900015,2019-04-04,2023-04-07,48.0946123521682,2023-08-25,4.599211563731932,0.23346473937801138,0.8739245247620113,1.0,1.0,0.7642397685112068,False,False,1,0.44388352822546673,3,HIGH,window_6m,0.3230216936565234
19-50035,22-68207,NAME_FALLBACK,NAME:universite de rennes 1,2019-03-30,2022-05-14,37.483574244415244,2022-03-30,1.4783180026281209,0.7536136662286466,0.24288517599496545,0.0,0.6,0.33341322815539953,False,True,1,0.11639936314636518,2,MEDIUM,window_6m,0.3230216936565234
19-5147,20-27109,NAME_FALLBACK,NAME:ville de bouguenais,2019-01-11,2020-02-23,13.403416557161629,2020-03-15,0.6898817345597897,0.8850197109067017,0.22159488884723796,0.0,0.6,0.3588131388232087,False,False,1,0.045170827858081464,2,POTENTIAL,window_6m,0.3230216936565234
19-5191,22-165707,NAME_FALLBACK,NAME:ch le mans,2019-01-11,2022-12-15,47.109067017082786,2023-01-11,0.8869908015768725,0.8521681997371879,0.0495638842404381,0.2,0.6,0.3503894094184503,False,False,1,0.3503894094184503,1,MEDIUM,window_6m,0.3230216936565234
19-55110,22-153504,NAME_FALLBACK,NAME:nantes metropole,2019-04-11,2022-11-20,43.331143232588694,2023-04-11,4.664914586070959,0.22251423565484008,0.07181183047369061,1.0,0.6,0.4407626995795017,False,True,1,0.014661747120179203,12,POTENTIAL,window_6m,0.3230216936565234
19-59985,23-42778,NAME_FALLBACK,NAME:chu de nantes,2019-04-17,2023-04-01,47.47043363994744,2023-04-17,0.5256241787122208,0.9123959702146298,0.4053056971656234,0.0,0.6,0.42995598656162565,False,False,1,0.11830285812887942,4,MEDIUM,window_6m,0.3230216936565234
19-67059,23-125766,NAME_FALLBACK,NAME:nantes metropole,2019-05-08,2023-09-24,52.562417871222074,2023-05-08,4.566360052562418,0.23893999123959697,0.09327941105483722,1.0,0.6,0.4523827916790923,False,True,1,0.02528708572253935,14,POTENTIAL,window_6m,0.3230216936565234
19-67233,23-90833,RAW_SIRET,SIRET:22530001100015,2019-04-28,2023-07-01,50.09855453350854,2023-06-26,0.164257555847569,0.9726237406920718,0.011381272232518922,0.0,1.0,0.34713938045439957,False,False,1,0.04776375338738564,3,POTENTIAL,window_6m,0.3230216936565234
19-70735,21-138241,RAW_SIRET,SIRET:22720002900014,2019-05-05,2021-10-16,29.402102496714846,2021-08-28,1.609724047306176,0.731712658782304,0.24895251854577047,0.0,1.0,0.3700615461865957,False,False,1,0.0802844789371826,4,MEDIUM,window_6m,0.3230216936565234
19-74485,23-144303,NAME_FALLBACK,NAME:nantes metropole,2019-05-18,2023-10-20,53.088042049934295,2023-09-22,0.9198423127463863,0.8466929478756022,0.012386330181921684,0.2,0.6,0.3360084525325731,False,True,1,0.023212555528587753,12,POTENTIAL,window_6m,0.3230216936565234
19-75795,23-70292,NAME_FALLBACK,NAME:vendee eau,2019-05-15,2023-05-24,48.29172141918528,2023-05-15,0.2956636005256242,0.9507227332457293,0.004135062899404622,0.1,0.6,0.32912795532622396,True,False,1,7.845904939524084e-05,3,POTENTIAL,window_6m,0.3230216936565234
19-87996,19-118070,NAME_FALLBACK,NAME:mauges communaute,2019-06-06,2019-07-29,1.7411300919842312,2019-12-06,4.270696452036794,0.28821725799386766,1.0,0.1,0.6,0.5120543144984668,True,False,1,0.2876747880849302,3,HIGH,window_6m,0.3230216936565234
19-90783,20-16042,NAME_FALLBACK,NAME:departement de la sarthe,2019-06-13,2020-01-31,7.621550591327201,2019-12-13,1.609724047306176,0.731712658782304,0.15616935541039598,0.1,0.6,0.32758743908921456,True,False,1,0.0009967236018750825,9,POTENTIAL,window_6m,0.3230216936565234
19-92498,23-125766,NAME_FALLBACK,NAME:nantes metropole,2019-06-21,2023-09-24,51.116951379763464,2023-06-21,3.1208935611038107,0.4798510731493649,0.1260543704902928,1.0,0.6,0.5240817979589436,False,True,1,0.034313700783720424,12,POTENTIAL,window_6m,0.3230216936565234
19-94580,19-110681,NAME_FALLBACK,NAME:cc vendee grand littoral,2019-06-20,2019-07-16,0.8541392904073587,2019-12-20,5.157687253613666,0.1403854577310556,0.9897800836689754,0.1,0.6,0.47151939371690527,True,False,1,0.1831982391425903,2,MEDIUM,window_6m,0.3230216936565234
19-99946,23-105797,NAME_FALLBACK,NAME:ch le mans,2019-06-30,2023-07-27,48.88304862023653,2023-06-30,0.8869908015768725,0.8521681997371879,0.003473631305988448,0.2,0.6,0.33425782089139294,False,False,1,0.17470100278101114,2,MEDIUM,window_6m,0.3230216936565234
20-10180,23-90092,NAME_FALLBACK,NAME:chd vendee,2020-01-24,2023-06-28,41.09724047306176,2023-07-01,0.09855453350854139,0.9835742444152431,0.040743320928100464,0.1,0.6,0.3501537234286459,True,False,1,0.0286311870346036,2,POTENTIAL,window_6m,0.3230216936565234
20-104420,20-131075,NAME_FALLBACK,NAME:commune de chemille en anjou,2020-08-21,2020-10-23,2.0696452036793693,2021-02-21,3.9750328515111693,0.33749452474813846,1.0,0.1,0.6,0.5243736311870346,True,False,1,0.5243736311870346,1,HIGH,window_6m,0.3230216936565234
20-109382,22-163372,RAW_SIRET,SIRET:21440184600016,2020-09-06,2022-12-09,27.069645203679368,2022-12-10,0.0328515111695138,0.9945247481384144,0.04121254137555831,0.0,1.0,0.36305557651604903,False,False,1,0.017243016129038113,9,POTENTIAL,window_6m,0.3230216936565234
20-11000,24-34987,NAME_FALLBACK,NAME:nantes metropole,2020-01-25,2024-03-22,49.86859395532194,2024-01-25,1.8725361366622864,0.687910643889619,0.051199100837311703,1.0,0.6,0.5498973462654638,False,True,1,0.06284198987764672,10,HIGH,window_6m,0.3230216936565234
20-110309,25-25051,RAW_SIRET,SIRET:23440003400026,2020-09-10,2025-03-06,53.810775295663596,2025-01-24,1.3469119579500657,0.775514673674989,0.018479330104096064,0.1,1.0,0.33034643395518093,True,False,1,0.017794568550153378,6,POTENTIAL,window_6m,0.3230216936565234
20-111698,23-174149,RAW_SIRET,SIRET:23440003400026,2020-09-13,2023-12-16,39.060446780551906,2023-12-12,0.1314060446780552,0.9780989925536575,0.008291850084035546,0.0,1.0,0.3474268956678268,False,False,1,0.012103411289887456,6,POTENTIAL,window_6m,0.3230216936565234
20-114032,24-77664,NAME_FALLBACK,NAME:ville de carquefou,2020-09-17,2024-07-03,45.499342969776606,2024-09-17,2.4967148488830486,0.5838808585194919,0.6852761277546878,1.0,0.6,0.7458168593440138,False,False,1,0.7458168593440138,1,HIGH,window_6m,0.3230216936565234
20-115663,24-119150,NAME_FALLBACK,NAME:nantes metropole,2020-09-22,2024-10-18,48.85019710906702,2024-09-22,0.8541392904073587,0.8576434515987735,0.010293571128094559,0.2,0.6,0.33801361279452646,False,False,1,0.060904366223559714,5,MEDIUM,window_6m,0.3230216936565234
20-119246,21-55981,NAME_FALLBACK,NAME:la roche-sur-yon agglomeration,2020-09-30,2021-04-29,6.931668856767411,2021-05-02,0.09855453350854139,0.9835742444152431,0.01684198720477752,0.1,0.6,0.3417882566254829,True,False,1,0.11640371757441934,3,MEDIUM,window_6m,0.3230216936565234
20-12070,24-31691,NAME_FALLBACK,NAME:nantes metropole,2020-01-26,2024-03-15,49.60578186596583,2024-01-26,1.609724047306176,0.731712658782304,0.01176586955286651,0.4,0.6,0.36704621903907925,False,False,1,0.025892250379042192,10,POTENTIAL,window_6m,0.3230216936565234
20-120789,24-66729,NAME_FALLBACK,NAME:semitan,2020-10-02,2024-06-07,44.15243101182654,2024-10-02,3.843626806833114,0.35939553219448095,0.24149478289600906,0.4,0.6,0.35437205706222336,False,False,1,0.06370200671732845,4,MEDIUM,window_6m,0.3230216936565234
20-122193,21-55981,NAME_FALLBACK,NAME:la roche-sur-yon agglomeration,2020-10-16,2021-04-29,6.40604467805519,2021-04-16,0.42706964520367935,0.9288217257993868,0.37687710694103194,0.1,0.6,0.4541124188792079,True,False,1,0.24335334273239634,3,MEDIUM,window_6m,0.3230216936565234
20-124045,25-25051,RAW_SIRET,SIRET:23440003400026,2020-10-11,2025-03-06,52.79237844940867,2025-02-10,0.7884362680683311,0.8685939553219448,0.0,0.1,1.0,0.3471484888304862,True,False,1,0.017794568550153322,6,POTENTIAL,window_6m,0.3230216936565234
20-132336,24-127528,NAME_FALLBACK,NAME:nantes metropole,2020-11-08,2024-11-08,47.99605781865966,2024-11-08,0.0,1.0,0.11623313341176547,1.0,0.6,0.650681596694118,False,True,1,0.3266589020033941,5,HIGH,window_6m,0.3230216936565234
20-134550,22-19299,NAME_FALLBACK,NAME:ville de bouguenais,2020-11-03,2022-02-09,15.210249671484888,2022-02-12,0.09855453350854139,0.9835742444152431,0.2006150280884103,0.0,0.6,0.3761088209347544,False,False,1,0.2353344650877973,2,MEDIUM,window_6m,0.3230216936565234
20-139000,21-7561,NAME_FALLBACK,NAME:nantes metropole,2020-11-27,2021-01-18,1.7082785808147174,2021-05-27,4.23784494086728,0.29369250985545337,0.8907082870612527,0.1,0.6,0.4751710279353018,True,False,1,0.05872057930046476,18,MEDIUM,window_6m,0.3230216936565234
20-142015,24-130324,RAW_SIRET,SIRET:23440003400026,2020-11-21,2024-11-19,47.93035479632063,2024-11-21,0.0657030223390276,0.9890494962768287,0.0,0.1,1.0,0.37726237406920715,True,True,1,0.028745072273324568,6,POTENTIAL,window_6m,0.3230216936565234
20-142134,23-176813,NAME_FALLBACK,NAME:nantes metropole,2020-11-20,2023-12-20,36.957950065703024,2023-11-20,0.9855453350854139,0.835742444152431,0.016319426215350364,0.4,0.6,0.3946474102134804,False,False,1,0.06940126275948205,11,MEDIUM,window_6m,0.3230216936565234
20-19626,20-118393,NAME_FALLBACK,NAME:sdis de la sarthe,2020-02-07,2020-09-28,7.687253613666228,2020-12-11,2.431011826544021,0.5948313622426631,0.36482357253336106,0.1,0.6,0.3663960909473421,True,False,1,0.3663960909473421,1,MEDIUM,window_6m,0.3230216936565234
20-19986,23-6398,NAME_FALLBACK,NAME:chu de nantes,2020-02-09,2023-01-13,35.11826544021025,2023-02-09,0.8869908015768725,0.8521681997371879,0.05785620372290931,0.4,0.6,0.4132917212373152,False,False,1,0.16121130326312166,5,MEDIUM,window_6m,0.3230216936565234
20-21049,20-91517,NAME_FALLBACK,NAME:nantes metropole,2020-02-11,2020-07-19,5.223390275952694,2020-08-11,0.7555847568988173,0.8740692071835304,0.14562679778885645,0.1,0.6,0.3594866810219824,True,False,1,0.027699558814360814,21,POTENTIAL,window_6m,0.3230216936565234
20-2441,23-83529,RAW_SIRET,SIRET:21720181300011,2020-01-10,2023-06-18,41.22864651773981,2023-07-22,1.1169513797634691,0.8138414367060884,0.956251420029093,1.0,1.0,0.9381483561867047,False,False,1,0.9381483561867047,1,HIGH,window_6m,0.3230216936565234
20-25372,20-152526,NAME_FALLBACK,NAME:universite de nantes,2020-02-20,2020-12-16,9.85545335085414,2021-03-02,2.4967148488830486,0.5838808585194919,0.9345250052301813,0.2,0.6,0.5930539664604364,False,True,1,0.22156837744527463,9,HIGH,window_6m,0.3230216936565234
20-26328,24-119150,NAME_FALLBACK,NAME:nantes metropole,2020-02-21,2024-10-18,55.88042049934297,2024-10-09,0.2956636005256242,0.9507227332457293,0.0361007654804089,0.4,0.6,0.43031595122957544,False,False,1,0.14299720769001956,4,MEDIUM,window_6m,0.3230216936565234
20-26585,24-126812,NAME_FALLBACK,NAME:nantes metropole,2020-02-23,2024-11-07,56.47174770039422,2025-01-07,2.0039421813403417,0.6660096364432764,0.4232408305883524,0.0,0.6,0.3746366998167424,False,False,1,0.09727093638230144,5,MEDIUM,window_6m,0.3230216936565234
20-27417,20-70773,NAME_FALLBACK,NAME:chu de nantes,2020-02-23,2020-06-04,3.350854139290407,2020-08-23,2.628120893561104,0.5619798510731493,0.4857201269804944,1.0,0.6,0.6704970072114604,False,False,1,0.05580899159420327,9,HIGH,window_6m,0.3230216936565234
20-32203,24-75502,NAME_FALLBACK,NAME:nantes metropole,2020-03-06,2024-06-27,51.708278580814714,2024-03-06,3.712220762155059,0.38129653964082355,0.7204317160683176,1.0,0.6,0.707475235534117,False,False,1,0.2585203101532471,10,HIGH,window_6m,0.3230216936565234
20-32603,20-42809,NAME_FALLBACK,NAME:departement de la mayenne,2020-03-03,2020-03-19,0.5256241787122208,2020-09-03,5.519053876478318,0.08015768725361372,0.9999999999999999,0.1,0.6,0.46003942181340335,True,False,1,0.16162582142888443,4,MEDIUM,window_6m,0.3230216936565234
20-34392,24-31691,NAME_FALLBACK,NAME:nantes metropole,2020-03-11,2024-03-15,48.12746386333771,2024-03-11,0.1314060446780552,0.9780989925536575,0.01026365768121575,0.4,0.6,0.4281170283268399,False,False,1,0.019782504040881665,10,POTENTIAL,window_6m,0.3230216936565234
20-35694,20-152526,NAME_FALLBACK,NAME:universite de nantes,2020-03-09,2020-12-16,9.264126149802891,2020-11-25,0.6898817345597897,0.8850197109067017,0.19007020508574105,0.1,0.6,0.3777794995066848,True,True,1,0.08756595193061639,9,MEDIUM,window_6m,0.3230216936565234
20-36881,20-46786,NAME_FALLBACK,NAME:vendee grand littoral,2020-03-11,2020-03-30,0.6241787122207622,2020-09-11,5.4204993429697765,0.09658344283837061,0.7969088801442021,0.1,0.6,0.3930639687600634,True,False,1,0.3930639687600634,1,MEDIUM,window_6m,0.3230216936565234
20-37796,24-30786,NAME_FALLBACK,NAME:communaute d agglomeration du niortais,2020-03-12,2024-03-14,48.06176084099869,2024-03-12,0.0657030223390276,0.9890494962768287,0.14715955959779226,0.4,0.6,0.4787682199284345,False,False,1,0.35682015598423866,2,MEDIUM,window_6m,0.3230216936565234
20-49949,24-127528,NAME_FALLBACK,NAME:nantes metropole,2020-04-30,2024-11-08,54.303547963206306,2024-10-15,0.7884362680683311,0.8685939553219448,0.0355572256146237,0.2,0.6,0.3495935177956045,False,True,1,0.04134607017645764,4,POTENTIAL,window_6m,0.3230216936565234
20-5049,20-93913,NAME_FALLBACK,NAME:commune de nantes,2020-01-13,2020-07-25,6.3731931668856765,2020-07-13,0.39421813403416556,0.9342969776609724,0.06261533809576726,0.1,0.6,0.3454896127487616,True,False,1,0.032394391093993335,6,POTENTIAL,window_6m,0.3230216936565234
20-51119,20-135282,NAME_FALLBACK,NAME:ca pornic agglo pays de retz,2020-05-11,2020-11-06,5.88042049934297,2020-11-11,0.164257555847569,0.9726237406920718,0.15708783188614675,0.1,0.6,0.38813667633316934,True,True,1,0.38813667633316934,1,MEDIUM,window_6m,0.3230216936565234
20-54283,24-39718,NAME_FALLBACK,NAME:nantes metropole,2020-04-23,2024-04-04,47.3718791064389,2024-04-23,0.6241787122207622,0.8959702146298729,0.03196010130134857,0.4,0.6,0.4151785891129402,False,False,1,0.03497001457497462,7,POTENTIAL,window_6m,0.3230216936565234
20-5957,23-134735,RAW_SIRET,SIRET:23440003400026,2020-01-16,2023-09-29,44.415243101182654,2024-01-16,3.5808147174770038,0.40319754708716604,0.017376831630995362,1.0,1.0,0.5068812778426399,False,True,1,0.13196996437923736,5,HIGH,window_6m,0.3230216936565234
20-60892,20-122198,NAME_FALLBACK,NAME:angers nantes opera syndicat mixte,2020-05-06,2020-10-06,5.026281208935611,2020-11-06,1.0183968462549278,0.8302671922908453,0.7855603139437974,0.1,0.6,0.5725129079530404,True,False,1,0.1165799250358262,3,HIGH,window_6m,0.3230216936565234
20-61243,20-122198,NAME_FALLBACK,NAME:angers nantes opera syndicat mixte,2020-05-07,2020-10-06,4.993429697766097,2020-11-07,1.0512483574244416,0.8247919404292597,0.7855603139437974,0.1,0.6,0.5711440949876441,True,False,1,0.11657992503582632,2,HIGH,window_6m,0.3230216936565234
20-65753,24-81981,RAW_SIRET,SIRET:23440003400026,2020-05-20,2024-07-13,49.7700394218134,2024-08-05,0.7555847568988173,0.8740692071835304,0.33874271765281944,0.1,1.0,0.4670772529743694,True,False,1,0.017794568550153267,4,POTENTIAL,window_6m,0.3230216936565234
20-66643,24-75502,NAME_FALLBACK,NAME:nantes metropole,2020-05-22,2024-06-27,49.17871222076215,2024-05-22,1.1826544021024967,0.8028909329829172,0.057961493169696725,0.4,0.6,0.40100925585512315,False,False,1,0.012301495712561394,9,POTENTIAL,window_6m,0.3230216936565234
20-68923,24-67770,NAME_FALLBACK,NAME:chu de nantes,2020-05-29,2024-06-11,48.42312746386334,2024-05-29,0.42706964520367935,0.9288217257993868,0.011481349661254373,0.2,0.6,0.3562239038312857,False,False,1,0.0035845549062734072,3,POTENTIAL,window_6m,0.3230216936565234
20-70680,23-106776,RAW_SIRET,SIRET:22490001900015,2020-06-06,2023-07-27,37.64783180026281,2023-08-02,0.19710906701708278,0.9671484888304862,0.0428151271793564,0.0,1.0,0.3567724167203963,False,False,1,0.15455141440041983,3,MEDIUM,window_6m,0.3230216936565234
20-70773,21-113953,NAME_FALLBACK,NAME:chu de nantes,2020-06-04,2021-08-20,14.520367936925098,2021-08-14,0.19710906701708278,0.9671484888304862,0.11879987006021198,0.0,0.6,0.34336707672869576,False,False,1,0.016425755584756896,10,POTENTIAL,window_6m,0.3230216936565234
20-74255,23-96123,NAME_FALLBACK,NAME:ctre hosp universitaire angers,2020-06-10,2023-07-09,36.925098554533506,2023-06-10,0.9526938239159001,0.8412176960140166,0.1579665722094798,0.0,0.6,0.32559272427682207,False,False,1,0.06184570851351534,3,MEDIUM,window_6m,0.3230216936565234
20-86796,24-75502,NAME_FALLBACK,NAME:nantes metropole,2020-07-07,2024-06-27,47.66754270696452,2024-07-07,0.328515111695138,0.9452474813841437,0.01732687946715062,0.2,0.6,0.36237627815953866,False,False,1,0.11431352044166543,7,MEDIUM,window_6m,0.3230216936565234
20-87505,21-24011,NAME_FALLBACK,NAME:commune de saint nazaire,2020-07-08,2021-02-19,7.424441524310118,2021-02-24,0.164257555847569,0.9726237406920718,0.010341053152484965,0.1,0.6,0.3367753037763877,True,False,1,0.3367753037763877,1,MEDIUM,window_6m,0.3230216936565234
20-88353,21-13248,NAME_FALLBACK,NAME:chu de nantes,2020-07-11,2021-01-30,6.668856767411301,2021-01-11,0.6241787122207622,0.8959702146298729,0.151564950021333,0.0,0.6,0.33704028616493475,False,False,1,0.03163120103089295,9,POTENTIAL,window_6m,0.3230216936565234
20-8845,24-81981,RAW_SIRET,SIRET:23440003400026,2020-01-22,2024-07-13,53.679369250985545,2024-05-27,1.5440210249671484,0.7426631625054753,1.0000000000000002,0.1,1.0,0.6656657906263688,True,False,1,0.080759964958388,5,HIGH,window_6m,0.3230216936565234
20-91517,22-39891,NAME_FALLBACK,NAME:nantes metropole,2020-07-19,2022-03-19,19.97371879106439,2022-03-06,0.42706964520367935,0.9288217257993868,0.30700535570382487,0.0,0.6,0.39965730594618537,False,False,1,0.014362568571387624,19,POTENTIAL,window_6m,0.3230216936565234
20-93634,24-47243,NAME_FALLBACK,NAME:departement de la sarthe,2020-07-22,2024-04-19,44.908015768725356,2024-07-22,3.088042049934297,0.4853263250109505,0.44920687895347333,0.0,0.6,0.33855398888645327,False,False,1,0.33855398888645327,1,MEDIUM,window_6m,0.3230216936565234
20-98214,24-75502,NAME_FALLBACK,NAME:nantes metropole,2020-08-05,2024-06-27,46.71484888304862,2024-08-05,1.281208935611038,0.7864651773981604,0.0,0.6,0.6,0.4366162943495401,False,False,1,0.16459208405890446,7,MEDIUM,window_6m,0.3230216936565234
20-98264,24-75502,NAME_FALLBACK,NAME:nantes metropole,2020-08-05,2024-06-27,46.71484888304862,2024-08-05,1.281208935611038,0.7864651773981604,0.0,0.6,0.6,0.4366162943495401,False,False,1,0.16459208405890446,7,MEDIUM,window_6m,0.3230216936565234
21-10110,21-21301,NAME_FALLBACK,NAME:ville de laval,2021-01-22,2021-02-15,0.7884362680683311,2021-07-22,5.157687253613666,0.1403854577310556,0.9999999999999997,0.1,0.6,0.47509636443276376,True,False,1,0.1995534530874984,2,MEDIUM,window_6m,0.3230216936565234
21-115415,23-140453,NAME_FALLBACK,NAME:conseil regional des pays de la loire,2021-08-25,2023-10-11,25.52562417871222,2023-08-25,1.5440210249671484,0.7426631625054753,0.3773685285367148,0.2,0.6,0.437744775614219,False,True,1,0.19138283402937453,3,MEDIUM,window_6m,0.3230216936565234
21-116891,26-28296,RAW_SIRET,SIRET:23440003400026,2021-09-01,2026-03-19,54.533508541392905,2026-01-15,2.0696452036793693,0.6550591327201052,0.2541899821663933,0.1,1.0,0.3827312769382639,True,True,1,0.007238388465338863,6,POTENTIAL,window_6m,0.3230216936565234
21-117209,22-49221,NAME_FALLBACK,NAME:departement de la mayenne,2021-08-31,2022-04-07,7.194480946123521,2022-02-28,1.2483574244415243,0.791940429259746,0.1502172348616383,0.1,0.6,0.34056113951650985,True,False,1,0.049112196388092,3,POTENTIAL,window_6m,0.3230216936565234
